"playerID","yearID","ballots","needed","votes","over_needed","inducted","category","name_given","name_nick"
"faberre01",1939,274,206,3,-203,"N","Player","Urban Clarence",""
"mccarjo99",1939,274,206,3,-203,"N","Manager","Joseph Vincent",""
"tennefr02",1939,274,206,3,-203,"N","Player","Frederick",""
"bushdo01",1939,274,206,2,-204,"N","Player","Owen Joseph",""
"carribi02",1939,274,206,2,-204,"N","Player","William Francis","Rough"
"cravaga01",1939,274,206,2,-204,"N","Player","Clifford Carlton","Cactus Gavvy"
"crigelo01",1939,274,206,2,-204,"N","Player","Louis",""
"donovbi01",1939,274,206,2,-204,"N","Player","William Edward","Wild Bill"
"ewingbu01",1939,274,206,2,-204,"N","Player","William",""
"granted01",1939,274,206,2,-204,"N","Player",NA,NA
"loberha01",1939,274,206,2,-204,"N","Player","John Bernard","Honus"
"schreos01",1939,274,206,2,-204,"N","Player","Freeman Osee",""
"woodjo02",1939,274,206,2,-204,"N","Player","Joe","Smokey Joe"
"bancrda01",1939,274,206,1,-205,"N","Player","David James","Beauty"
"barryja01",1939,274,206,1,-205,"N","Player",NA,NA
"bergema01",1939,274,206,1,-205,"N","Player","Martin",""
"bradlbi01",1939,274,206,1,-205,"N","Player","William Joseph",""
"burnsge01",1939,274,206,1,-205,"N","Player","George Joseph",""
"coopewi01",1939,274,206,1,-205,"N","Player","Arley Wilbur",""
"crossla01",1939,274,206,1,-205,"N","Player","Lafayette Napoleon",""
"daubeja01",1939,274,206,1,-205,"N","Player","Jacob Ellsworth",""
"doylela01",1939,274,206,1,-205,"N","Player","Lawrence Joseph","Laughing Larry"
"fletcar01",1939,274,206,1,-205,"N","Player","Arthur",""
"frasech01",1939,274,206,1,-205,"N","Player","Charles Carrolton",""
"gleaski01",1939,274,206,1,-205,"N","Player","William J.",""
"grimebu01",1939,274,206,1,-205,"N","Player",NA,NA
"grimmch01",1939,274,206,1,-205,"N","Player","Charles John","Jolly Cholly"
"hahnno01",1939,274,206,1,-205,"N","Player","Frank George",""
"haineje01",1939,274,206,1,-205,"N","Player","Jesse Joseph","Pop"
"harribu01",1939,274,206,1,-205,"N","Manager","Stanley Raymond",""
"hoytwa01",1939,274,206,1,-205,"N","Player","Waite Charles","Schoolboy"
"irwinch01",1939,274,206,1,-205,"N","Player","Charles Edwin",""
"jonessa01",1939,274,206,1,-205,"N","Player","Samuel Pond",""
"kellejo01",1939,274,206,1,-205,"N","Player","Joseph James",""
"knabeot01",1939,274,206,1,-205,"N","Player","Franz Otto",""
"leachto01",1939,274,206,1,-205,"N","Player","Thomas William",""
"longhe01",1939,274,206,1,-205,"N","Player","Herman C.","Germany; Flying Dutchman"
"luquedo01",1939,274,206,1,-205,"N","Player","Adolfo Domingo de Guzman","The Pride Of Havana"
"mageesh01",1939,274,206,1,-205,"N","Player","Sherwood Robert",""
"moranpa01",1939,274,206,1,-205,"N","Player","Patrick Joseph",""
"nehfar01",1939,274,206,1,-205,"N","Player","Arthur Neukom",""
"peckiro01",1939,274,206,1,-205,"N","Player","Roger Thorpe",""
"peitzhe01",1939,274,206,1,-205,"N","Player","Henry Clement",""
"perduhu01",1939,274,206,1,-205,"N","Player","Herbert Rodney","The Gallatin Squash"
"phillde01",1939,274,206,1,-205,"N","Player","Charles Louis",""
"schacal01",1939,274,206,1,-205,"N","Player",NA,NA
"scottev01",1939,274,206,1,-205,"N","Player","Lewis Everett","Deacon"
"shockur01",1939,274,206,1,-205,"N","Player","Urban James",""
"stahlja01",1939,274,206,1,-205,"N","Player",NA,NA
"steinha01",1939,274,206,1,-205,"N","Player","Harry M.",""
"wilsoha01",1939,274,206,1,-205,"N","Player","Lewis Robert",""
"ansonca01",1939,NA,NA,NA,NA,"Y","Player","Adrian Constantine","Pop"
"comisch01",1939,NA,NA,NA,NA,"Y","Pioneer/Executive","Charles Albert","Commy; The Old Roman"
"cummica01",1939,NA,NA,NA,NA,"Y","Pioneer/Executive","William Arthur",""
"ewingbu01",1939,NA,NA,NA,NA,"Y","Player","William",""
"gehrilo01",1939,NA,NA,NA,NA,"Y","Player","Henry Louis","The Iron Horse; Biscuit Pants"
"radboch01",1939,NA,NA,NA,NA,"Y","Player","Charles Gardner",""
"spaldal01",1939,NA,NA,NA,NA,"Y","Pioneer/Executive","Albert Goodwill",""
"hornsro01",1942,233,175,182,7,"Y","Player","Rogers","Rajah"
"chancfr01",1942,233,175,136,-39,"N","Player","Frank Leroy","Husk; The Peerless Leader"
"wadderu01",1942,233,175,136,-39,"N","Player","George Edward",""
"walshed01",1942,233,175,113,-62,"N","Player","Edward Augustine","Big Ed"
"huggimi01",1942,233,175,111,-64,"N","Manager","Miller James","Mighty Mite"
"delahed01",1942,233,175,104,-71,"N","Player","Edward James","Big Ed"
"eversjo01",1942,233,175,91,-84,"N","Player","John Joseph","Crab; Trojan"
"robinwi01",1942,233,175,89,-86,"N","Manager","Wilbert","Uncle Robbie"
"cochrmi01",1942,233,175,88,-87,"N","Player","Gordon Stanley","Black Mike"
"friscfr01",1942,233,175,84,-91,"N","Player",NA,NA
"duffyhu01",1942,233,175,77,-98,"N","Player","Hugh",""
"pennohe01",1942,233,175,72,-103,"N","Player","Herbert Jefferis","The Knight Of Kennett Square"
"griffcl01",1942,233,175,71,-104,"N","Pioneer/Executive","Clark Calvin","The Old Fox"
"colliji01",1942,233,175,68,-107,"N","Player","James Joseph",""
"maranra01",1942,233,175,66,-109,"N","Player","Walter James Vincent",""
"jennihu01",1942,233,175,64,-111,"N","Player","Hugh Ambrose","Ee-Yah"
"brownmo01",1942,233,175,63,-112,"N","Player","Mordecai Peter Centennial","Three Finger; Miner"
"planked01",1942,233,175,63,-112,"N","Player","Edward Stewart","Gettysburg Eddie"
"mcginjo01",1942,233,175,59,-116,"N","Player","Joseph Jerome","Iron Man"
"clarkfr01",1942,233,175,58,-117,"N","Player","Fred Clifford","Cap"
"bresnro01",1942,233,175,57,-118,"N","Player","Roger Philip","The Duke Of Tralee"
"bendech01",1942,233,175,55,-120,"N","Player",NA,NA
"schalra01",1942,233,175,53,-122,"N","Player","Ray William","Cracker"
"traynpi01",1942,233,175,45,-130,"N","Player","Harold Joseph",""
"youngro01",1942,233,175,44,-131,"N","Player",NA,NA
"bakerfr01",1942,233,175,39,-136,"N","Player","John Franklin",""
"vanceda01",1942,233,175,37,-138,"N","Player","Charles Arthur",""
"terrybi01",1942,233,175,36,-139,"N","Player","William Harold","Memphis Bill"
"tinkejo01",1942,233,175,36,-139,"N","Player","Joseph Bert",""
"jossad01",1942,233,175,33,-142,"N","Player","Adrian",""
"klingjo01",1942,233,175,15,-160,"N","Player","John","Noisy"
"ruckena01",1942,233,175,15,-160,"N","Player","George Napoleon",""
"adamsba01",1942,233,175,11,-164,"N","Player","Charles Benjamin",""
"gowdyha01",1942,233,175,8,-167,"N","Player","Harry Morgan",""
"nichoki01",1942,233,175,5,-170,"N","Player","Charles Augustus",""
"burkeje01",1942,233,175,4,-171,"N","Player","Jesse Cail","Crab"
"heilmha01",1942,233,175,4,-171,"N","Player","Harry Edwin","Slug"
"granted01",1942,233,175,3,-172,"N","Player",NA,NA
"rickebr01",1942,233,175,3,-172,"N","Pioneer/Executive","Wesley Branch","The Mahatma"
"wheatza01",1942,233,175,3,-172,"N","Player","Zachariah Davis","Buck"
"bushdo01",1942,233,175,2,-173,"N","Player","Owen Joseph",""
"crawfsa01",1942,233,175,2,-173,"N","Player","Samuel Earl","Wahoo Sam"
"martipe01",1942,233,175,2,-173,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"peckiro01",1942,233,175,2,-173,"N","Player","Roger Thorpe",""
"wallabo01",1942,233,175,2,-173,"N","Player","Roderick John",""
"beaumgi01",1942,233,175,1,-174,"N","Player","Clarence Howeth",""
"becklja01",1942,233,175,1,-174,"N","Player","Jacob Peter","Eagle Eye"
"boleyjo01",1942,233,175,1,-174,"N","Player","John Peter",""
"bradlbi01",1942,233,175,1,-174,"N","Player","William Joseph",""
"crossla01",1942,233,175,1,-174,"N","Player","Lafayette Napoleon",""
"dinnebi01",1942,233,175,1,-174,"N","Player","William Henry","Big Bill"
"dunnja01",1942,233,175,1,-174,"N","Player","John Joseph",""
"elberki01",1942,233,175,1,-174,"N","Player","Norman Arthur","The Tabasco Kid"
"faberre01",1942,233,175,1,-174,"N","Player","Urban Clarence",""
"hamilbi01",1942,233,175,1,-174,"N","Player","William Robert","Sliding Billy"
"hermaba01",1942,233,175,1,-174,"N","Player","Floyd Caves",""
"hoytwa01",1942,233,175,1,-174,"N","Player","Waite Charles","Schoolboy"
"kellejo01",1942,233,175,1,-174,"N","Player","Joseph James",""
"kerrdi01",1942,233,175,1,-174,"N","Player","Richard Henry",""
"lathaar01",1942,233,175,1,-174,"N","Player","Walter Arlington","The Freshest Man On Earth"
"lowebo01",1942,233,175,1,-174,"N","Player","Robert Lincoln","Link"
"mageesh01",1942,233,175,1,-174,"N","Player","Sherwood Robert",""
"phillde01",1942,233,175,1,-174,"N","Player","Charles Louis",""
"roushed01",1942,233,175,1,-174,"N","Player","Edd J.",""
"rusieam01",1942,233,175,1,-174,"N","Player","Amos Wilson","The Hoosier Thunderbolt"
"schaege01",1942,233,175,1,-174,"N","Player","William Herman",""
"scottev01",1942,233,175,1,-174,"N","Player","Lewis Everett","Deacon"
"steinha01",1942,233,175,1,-174,"N","Player","Harry M.",""
"tennefr02",1942,233,175,1,-174,"N","Player","Frederick",""
"wambsbi01",1942,233,175,1,-174,"N","Player","William Adolph",""
"wilsoha01",1942,233,175,1,-174,"N","Player","Lewis Robert",""
"woodjo02",1942,233,175,1,-174,"N","Player","Joe","Smokey Joe"
"landike99",1944,NA,NA,NA,NA,"Y","Pioneer/Executive",NA,NA
"chancfr01",1945,247,186,179,-7,"N","Player","Frank Leroy","Husk; The Peerless Leader"
"wadderu01",1945,247,186,154,-32,"N","Player","George Edward",""
"walshed01",1945,247,186,137,-49,"N","Player","Edward Augustine","Big Ed"
"eversjo01",1945,247,186,134,-52,"N","Player","John Joseph","Crab; Trojan"
"bresnro01",1945,247,186,133,-53,"N","Player","Roger Philip","The Duke Of Tralee"
"huggimi01",1945,247,186,133,-53,"N","Manager","Miller James","Mighty Mite"
"cochrmi01",1945,247,186,125,-61,"N","Player","Gordon Stanley","Black Mike"
"colliji01",1945,247,186,121,-65,"N","Player","James Joseph",""
"delahed01",1945,247,186,111,-75,"N","Player","Edward James","Big Ed"
"griffcl01",1945,247,186,108,-78,"N","Pioneer/Executive","Clark Calvin","The Old Fox"
"friscfr01",1945,247,186,101,-85,"N","Player",NA,NA
"jennihu01",1945,247,186,92,-94,"N","Player","Hugh Ambrose","Ee-Yah"
"robinwi01",1945,247,186,81,-105,"N","Manager","Wilbert","Uncle Robbie"
"traynpi01",1945,247,186,81,-105,"N","Player","Harold Joseph",""
"duffyhu01",1945,247,186,64,-122,"N","Player","Hugh",""
"clarkfr01",1945,247,186,53,-133,"N","Player","Fred Clifford","Cap"
"maranra01",1945,247,186,51,-135,"N","Player","Walter James Vincent",""
"tinkejo01",1945,247,186,49,-137,"N","Player","Joseph Bert",""
"brownmo01",1945,247,186,46,-140,"N","Player","Mordecai Peter Centennial","Three Finger; Miner"
"pennohe01",1945,247,186,45,-141,"N","Player","Herbert Jefferis","The Knight Of Kennett Square"
"mcginjo01",1945,247,186,44,-142,"N","Player","Joseph Jerome","Iron Man"
"bendech01",1945,247,186,40,-146,"N","Player",NA,NA
"planked01",1945,247,186,33,-153,"N","Player","Edward Stewart","Gettysburg Eddie"
"schalra01",1945,247,186,33,-153,"N","Player","Ray William","Cracker"
"terrybi01",1945,247,186,32,-154,"N","Player","William Harold","Memphis Bill"
"grovele01",1945,247,186,28,-158,"N","Player","Robert Moses",""
"bakerfr01",1945,247,186,26,-160,"N","Player","John Franklin",""
"hubbeca01",1945,247,186,24,-162,"N","Player","Carl Owen","King Carl; Meal Ticket"
"jossad01",1945,247,186,23,-163,"N","Player","Adrian",""
"youngro01",1945,247,186,22,-164,"N","Player",NA,NA
"vanceda01",1945,247,186,18,-168,"N","Player","Charles Arthur",""
"deandi01",1945,247,186,17,-169,"N","Player","Jay Hanna",""
"dickebi01",1945,247,186,17,-169,"N","Player","William Malcolm",""
"klingjo01",1945,247,186,12,-174,"N","Player","John","Noisy"
"gehrich01",1945,247,186,10,-176,"N","Player","Charles Leonard","The Mechanical Man"
"ruckena01",1945,247,186,10,-176,"N","Player","George Napoleon",""
"adamsba01",1945,247,186,7,-179,"N","Player","Charles Benjamin",""
"gomezle01",1945,247,186,7,-179,"N","Player","Vernon Louis","Goofy"
"heilmha01",1945,247,186,5,-181,"N","Player","Harry Edwin","Slug"
"nichoki01",1945,247,186,5,-181,"N","Player","Charles Augustus",""
"roushed01",1945,247,186,5,-181,"N","Player","Edd J.",""
"crawfsa01",1945,247,186,4,-182,"N","Player","Samuel Earl","Wahoo Sam"
"lyonste01",1945,247,186,4,-182,"N","Player","Theodore Amar","Sunday Teddy"
"carribi02",1945,247,186,3,-183,"N","Player","William Francis","Rough"
"donovbi01",1945,247,186,3,-183,"N","Player","William Edward","Wild Bill"
"gowdyha01",1945,247,186,3,-183,"N","Player","Harry Morgan",""
"greenha01",1945,247,186,3,-183,"N","Player","Henry Benjamin","Hammerin' Hank"
"wallabo01",1945,247,186,3,-183,"N","Player","Roderick John",""
"burkeje01",1945,247,186,2,-184,"N","Player","Jesse Cail","Crab"
"elberki01",1945,247,186,2,-184,"N","Player","Norman Arthur","The Tabasco Kid"
"granted01",1945,247,186,2,-184,"N","Player",NA,NA
"hartnga01",1945,247,186,2,-184,"N","Player","Charles Leo",""
"lowebo01",1945,247,186,2,-184,"N","Player","Robert Lincoln","Link"
"mckecbi01",1945,247,186,2,-184,"N","Manager","William Boyd","Deacon"
"phillde01",1945,247,186,2,-184,"N","Player","Charles Louis",""
"rickebr01",1945,247,186,2,-184,"N","Pioneer/Executive","Wesley Branch","The Mahatma"
"stengca01",1945,247,186,2,-184,"N","Manager","Charles Dillon","The Old Perfessor"
"wheatza01",1945,247,186,2,-184,"N","Player","Zachariah Davis","Buck"
"beaumgi01",1945,247,186,1,-185,"N","Player","Clarence Howeth",""
"bushdo01",1945,247,186,1,-185,"N","Player","Owen Joseph",""
"camniho01",1945,247,186,1,-185,"N","Player","Samuel Howard",""
"careyma01",1945,247,186,1,-185,"N","Player","Max George","Scoops"
"combsea01",1945,247,186,1,-185,"N","Player","Earle Bryan","The Kentucky Colonel"
"conrowi01",1945,247,186,1,-185,"N","Player","William Edward",""
"davisha01",1945,247,186,1,-185,"N","Player","Harry H.","Jasper"
"dimagjo01",1945,247,186,1,-185,"N","Player","Joseph Paul","Joltin' Joe; The Yankee Clipper"
"dinnebi01",1945,247,186,1,-185,"N","Player","William Henry","Big Bill"
"donlimi01",1945,247,186,1,-185,"N","Player","Michael Joseph","Turkey Mike"
"dunnja01",1945,247,186,1,-185,"N","Player","John Joseph",""
"gleaski01",1945,247,186,1,-185,"N","Player","William J.",""
"gordojo01",1945,247,186,1,-185,"N","Player","Joseph Lowell","Flash"
"grimmch01",1945,247,186,1,-185,"N","Player","Charles John","Jolly Cholly"
"grohhe01",1945,247,186,1,-185,"N","Player","Henry Knight",""
"kerrdi01",1945,247,186,1,-185,"N","Player","Richard Henry",""
"lazzeto01",1945,247,186,1,-185,"N","Player","Anthony Michael","Poosh 'Em Up Tony"
"lewisdu01",1945,247,186,1,-185,"N","Player","George Edward",""
"longhe01",1945,247,186,1,-185,"N","Player","Herman C.","Germany; Flying Dutchman"
"mageesh01",1945,247,186,1,-185,"N","Player","Sherwood Robert",""
"martipe01",1945,247,186,1,-185,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"meusebo01",1945,247,186,1,-185,"N","Player","Robert William","Long Bob"
"moranpa01",1945,247,186,1,-185,"N","Player","Patrick Joseph",""
"mungova01",1945,247,186,1,-185,"N","Player","Van Lingle",""
"murphda02",1945,247,186,1,-185,"N","Player","Daniel Francis",""
"ritchcl01",1945,247,186,1,-185,"N","Player","Claude Cassius","Little All Right"
"rixeyep01",1945,247,186,1,-185,"N","Player",NA,NA
"rootch01",1945,247,186,1,-185,"N","Player","Charles Henry","Chinski"
"rusieam01",1945,247,186,1,-185,"N","Player","Amos Wilson","The Hoosier Thunderbolt"
"seymocy01",1945,247,186,1,-185,"N","Player","James Bentley",""
"sheckji01",1945,247,186,1,-185,"N","Player",NA,NA
"southbi01",1945,247,186,1,-185,"N","Player","William Harold",""
"sweenbi02",1945,247,186,1,-185,"N","Player","William John",""
"tanneje01",1945,247,186,1,-185,"N","Player",NA,NA
"vandejo01",1945,247,186,1,-185,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"willicy01",1945,247,186,1,-185,"N","Player","Fred",""
"yerkest02",1945,247,186,1,-185,"N","Player","Stephen Douglas",""
"bresnro01",1945,NA,NA,NA,NA,"Y","Player","Roger Philip","The Duke Of Tralee"
"broutda01",1945,NA,NA,NA,NA,"Y","Player","Dennis Joseph","Big Dan"
"clarkfr01",1945,NA,NA,NA,NA,"Y","Player","Fred Clifford","Cap"
"colliji01",1945,NA,NA,NA,NA,"Y","Player","James Joseph",""
"delahed01",1945,NA,NA,NA,NA,"Y","Player","Edward James","Big Ed"
"duffyhu01",1945,NA,NA,NA,NA,"Y","Player","Hugh",""
"jennihu01",1945,NA,NA,NA,NA,"Y","Player","Hugh Ambrose","Ee-Yah"
"kellyki01",1945,NA,NA,NA,NA,"Y","Player","Michael Joseph",""
"orourji01",1945,NA,NA,NA,NA,"Y","Player",NA,NA
"robinwi01",1945,NA,NA,NA,NA,"Y","Manager","Wilbert","Uncle Robbie"
"chancfr01",1946,263,198,150,-48,"N","Player","Frank Leroy","Husk; The Peerless Leader"
"chancfr01",1946,202,NA,144,NA,"N","Player","Frank Leroy","Husk; The Peerless Leader"
"eversjo01",1946,202,NA,130,NA,"N","Player","John Joseph","Crab; Trojan"
"huggimi01",1946,202,NA,129,NA,"N","Player","Miller James","Mighty Mite"
"wadderu01",1946,202,NA,122,NA,"N","Player","George Edward",""
"walshed01",1946,202,NA,115,NA,"N","Player","Edward Augustine","Big Ed"
"eversjo01",1946,263,198,110,-88,"N","Player","John Joseph","Crab; Trojan"
"huggimi01",1946,263,198,106,-92,"N","Player","Miller James","Mighty Mite"
"walshed01",1946,263,198,106,-92,"N","Player","Edward Augustine","Big Ed"
"friscfr01",1946,202,NA,104,NA,"N","Player",NA,NA
"hubbeca01",1946,202,NA,101,NA,"N","Player","Carl Owen","King Carl; Meal Ticket"
"wadderu01",1946,263,198,87,-111,"N","Player","George Edward",""
"griffcl01",1946,263,198,82,-116,"N","Player","Clark Calvin","The Old Fox"
"cochrmi01",1946,202,NA,80,NA,"N","Player","Gordon Stanley","Black Mike"
"hubbeca01",1946,263,198,75,-123,"N","Player","Carl Owen","King Carl; Meal Ticket"
